periodo,codigo_serie,perfil,imp_hist
2025-09,POTASIO GLUCONATO 31.2G/100 ML X 150 ML SUSP,IPU,88875.0
2025-09,PRE NAN LATA X 400 G,DRO,69402.79
2025-09,PRE NAN LATA X 400 G,FAR,141100.32
2025-09,PRE NAN LATA X 400 G,IPR,210203.28
2025-09,PRE NAN LATA X 400 G,IPU,336639.5753
2025-09,PREDNISOLONA + FENILEFRINA SOL OFT X 10 ML,IPR,25645.5
2025-09,PREGABALINA 75 MG CAPS,DRO,793850.4
2025-09,PREGABALINA 75 MG CAPS,IPU,116851.35
2025-09,PROFILACTICO USO MEDICO - MARCA HAPPYOU,IPU,1456661.1568
2025-09,PROFILACTICO USO MEDICO SIN LUBRICANTE,COM,496756.8
2025-09,PROFILACTICO USO MEDICO SIN LUBRICANTE,DRO,845615.98
2025-09,PROFILACTICO USO MEDICO SIN LUBRICANTE,FAR,59115.528
2025-09,PROFILACTICO USO MEDICO SIN LUBRICANTE,IPR,5210721.1308
2025-09,PROLONGADOR MACHO DE 2.6MM X 50CM,FAR,1840.47
2025-09,PROLONGADOR PVC ESTERIL 2.6MM X0.5M,FAR,101580.0
2025-09,PROLONGADOR PVC ESTERIL 2.6MM X0.5M,IPR,437001.2
2025-09,PROLONGADOR PVC ESTERIL 2.6MM X0.5M LUER LOCK,FAR,741.91
2025-09,PROLONGADOR PVC ESTERIL 2.6MM X1.0M LUER LOCK,FAR,7787.9
2025-09,PROLONGADOR PVC ESTERIL 2.6MM X1.5M,FAR,302903.06
2025-09,PROLONGADOR PVC ESTERIL 2.6MM X1.5M,IPR,2891204.783
2025-09,PROLONGADOR PVC ESTERIL 2.6MM X1.5M LUER LOCK,FAR,4858.8
2025-09,PROLONGADOR PVC ESTERIL 2.6MM X1.5M LUER LOCK,IPR,2638114.3
2025-09,PROLONGADOR PVC ESTERIL 2.6MM X1M,FAR,242530.4
2025-09,PROLONGADOR PVC ESTERIL 2.6MM X1M,IPR,242427.5
2025-09,PROLONGADOR PVC ESTERIL 2.6MM X2.0M,FAR,1744.26
2025-09,PROLONGADOR PVC ESTERIL 3.5MM X1.5M,FAR,718926.7
2025-09,PROLONGADOR PVC ESTERIL 3.5MM X1.5M,IPR,3503753.6
2025-09,PROLONGADOR PVC ESTERIL 3.5MM X1.5M LUER LOCK,FAR,1136.74
2025-09,PROLONGADOR VENOSO PT35 200 CM X 3.5MM,IPR,20990.5
2025-09,PROMETAZINA 25 MG COMP,IPU,157960.0
2025-09,PROPOFOL 1% X 20 ML AMP,DRO,3371416.25
2025-09,PROPOFOL 1% X 20 ML AMP,IPR,1163739.5
2025-09,PROPOFOL 1% X 20 ML AMP,IPU,72418152.0
2025-09,PROPOFOL 1% X 20 ML AMP,OES,20752848.75
2025-09,PROTAMINA SULFATO 10 MG/ML X 5 ML AMP,IPR,1001010.5
2025-09,PROTAMINA SULFATO 10 MG/ML X 5 ML AMP,IPU,11356800.0
2025-09,PROTECTOR DE CAMA,OSP,17750.3518
2025-09,QUETIAPINA 100 MG COMP,IPR,79525.0
2025-09,QUETIAPINA 100 MG COMP,IPU,1903730.6
2025-09,QUETIAPINA 100 MG COMP,OES,79190.0
2025-09,QUETIAPINA 25 MG COMP,IPR,231500.0
2025-09,QUETIAPINA 25 MG COMP,IPU,434639.75
2025-09,RANITIDINA 50 MG X 5 ML AMP,DRO,1363636.0
2025-09,RANITIDINA 50 MG X 5 ML AMP,IPR,13750968.0
2025-09,RANITIDINA 50 MG X 5 ML AMP,IPU,19455996.2
2025-09,RANITIDINA 50 MG X 5 ML AMP,OES,6972900.0
2025-09,RASAGILINA 1MG COMP,IPU,12030.0
2025-09,RECIPIENTE ESTERIL 125CC BOLSITA,DRO,1138690.0
2025-09,RECIPIENTE ESTERIL 125CC BOLSITA,FAR,8090580.75
2025-09,RECIPIENTE ESTERIL 125CC BOLSITA,FIN,7853.3478
2025-09,RECIPIENTE ESTERIL 125CC BOLSITA,IPR,30755.0
2025-09,RECIPIENTE ESTERIL 125CC BOLSITA,IPU,1322300.0
2025-09,RECIPIENTE ESTERIL 125CC BOLSITA,PER,3063.2
2025-09,RECIPIENTE ESTERIL 125CC BOLSITA (DISC),COM,74970.0
2025-09,RECIPIENTE ESTERIL 125CC BOLSITA (DISC),FAR,700394.73
2025-09,RECIPIENTE ESTERIL 125CC BOLSITA (DISC),IPR,234870.5
2025-09,RECIPIENTE ESTERIL 125CC BOLSITA (DISC),SAN,4697.4
2025-09,RECIPIENTE ESTERIL 125CC DOBLE BOLSA,IPR,387930.0
2025-09,RECIPIENTE ESTERIL 125CC ESTUCHE,DRO,51235.0
2025-09,RECIPIENTE ESTERIL 125CC ESTUCHE,FAR,5910226.3
2025-09,RECIPIENTE ESTERIL 125CC ESTUCHE,PER,896.0
2025-09,RECIPIENTE ESTERIL 250CC BOLSITA,FAR,299503.11
2025-09,RECIPIENTE ESTERIL 250CC BOLSITA,FIN,2886.9092
2025-09,RECIPIENTE ESTERIL 250CC BOLSITA,IPR,286171.8
2025-09,RECIPIENTE ESTERIL 250CC BOLSITA,IPU,67768.58
2025-09,RECIPIENTE ESTERIL 250CC DOBLE BOLSA,FAR,2047.14
2025-09,RECIPIENTE ESTERIL 250CC DOBLE BOLSA,IPR,123887.5
2025-09,RECIPIENTE ESTERIL 300CC ESTUCHE,FAR,307657.51
2025-09,RECIPIENTE ESTERIL 500CC ESTUCHE,DRO,146377.95
2025-09,RECIPIENTE ESTERIL 500CC ESTUCHE,FAR,425073.19999999995
2025-09,REFUERZA PAÑAL EXTRA GRANDE,IPR,3077945.2
2025-09,REFUERZA PAÑAL GRANDE,IPR,79547.39
2025-09,REFUERZA PAÑAL MEDIANO,OSU,26899.95
2025-09,REGULADOR DE GOTEO C/PUNTO DE INYEC LATEX FREE,DRO,1028600.0
2025-09,REGULADOR DE GOTEO C/PUNTO DE INYEC LATEX FREE,FAR,4666.4
2025-09,REGULADOR DE GOTEO C/PUNTO DE INYEC LATEX FREE,IPR,1731206.25
2025-09,REMIFENTANILO 5 MG AMP,IPR,1626082.0
2025-09,REMIFENTANILO 5 MG AMP,IPU,4319360.0
2025-09,REP. EPUMP BATTERY (BATERIA),DPM,243440.85
2025-09,REP. EPUMP OVERLAY (MEMBRANA),DPM,170050.74
2025-09,REP. EPUMP POLE CLAMP (SOPORTE ABRAZADERA),DPM,44254.05
2025-09,REP. EPUMP ROTOR ASSEMBLY (CONJUNTO ROTOR),DPM,15240.15
2025-09,REP. EPUMP. ADP W/ 4 PWR (FUENTE DE ALIMENTACION),DPM,630816.45
2025-09,REP. EPUMP. ADP W/ 4 PWR (FUENTE DE ALIMENTACION),DRO,159533.25
2025-09,REP. EPUMP. BACK HOUSING (CARCASA TRASERA),DPM,287520.4
2025-09,REP. EPUMP. BATTERY DOOR W/SCREW (PUERT PLAST),DPM,75066.05
2025-09,REP. EPUMP. DOOR  (PUERTA TRANS. AZUL),DPM,53244.5
2025-09,REP. EPUMP. FLEX CIRC ASSEMBLY (SENSOR DET DE SET),DPM,134071.41
2025-09,REP. EPUMP. FRONT HOUSING (CARCASA DELANTERA),DPM,8204.88
2025-09,REP. EPUMP. GEAR BOX (MOTOR/CAJA DE ENGRANAJES),DPM,489151.17
2025-09,REP. SCD700 TUBUL P/COMP SCD EXPRESS(PAR) 9528,DPM,640876.94
2025-09,RESUCITADOR DESCARTABLE NEO,FAR,18244.91
2025-09,RESUCITADOR DESCARTABLE NEO,IPR,78053.1
2025-09,RESUCITADOR DESCARTABLE PED,DRO,36489.82
2025-09,RESUCITADOR DESCARTABLE PED,FAR,18244.91
2025-09,RIFAMICINA 100 G X 20 G CREMA,DRO,-48295.2
2025-09,RIFAMPICINA 300 MG CAPS,IPU,316290.78
2025-09,RIFAMPICINA 600 MG FA,DRO,1172770.0
2025-09,RIFAMPICINA 600 MG FA,IPU,6042620.0
2025-09,RIFAMPICINA 600 MG FA,OES,1612742.5
2025-09,RISPERIDONA 0.5 MG COMP,DRO,631050.0
2025-09,RISPERIDONA 0.5 MG COMP,IPR,47096.8
2025-09,RISPERIDONA 1 MG COMP,IPU,344053.5
2025-09,RISPERIDONA 2 MG COMP,IPU,5223680.0
2025-09,RISPERIDONA 3 MG COMP,IPU,1468112.1
2025-09,ROCURONIO BROMURO 50 MG X 5 ML AMP,DRO,1184094.0
2025-09,ROCURONIO BROMURO 50 MG X 5 ML AMP,IPR,1374016.1
2025-09,ROCURONIO BROMURO 50 MG X 5 ML AMP,OES,1027059.2
2025-09,ROPA CAMISOLIN SMS 150CM 35G PUÑO ALG (CLINICAS),IPU,4237770.0
2025-09,ROPA EQUIPO UNIVERSAL (AAMI 3),DRO,46763.85
2025-09,ROPA INT DESC ADULTO PROTECT PLUS INCONT FUERTE G/XG,DRO,1163776.0
2025-09,ROPA INT DESC ADULTO PROTECT PLUS INCONT FUERTE P/M,IPR,1438995.48
2025-09,ROPA INT DESC MUJER FEMME PART INCONT MOD P/M,DRO,310354.24
2025-09,ROPA INT DESC MUJER FEMME PART INCONT MOD P/M,IPR,363340.8
2025-09,ROPA INTERIOR BEBE GRANDE/EXTRA GRANDE GOODNITES,IPR,270699.0
2025-09,ROPA INTERIOR DESCARTABLE EXTRA GRANDE IG FIT,FAR,2263348.5725000002
2025-09,ROPA INTERIOR DESCARTABLE GRANDE       IG FIT,DRO,32017.92
2025-09,ROPA INTERIOR DESCARTABLE GRANDE       IG FIT,FAR,2494201.8875
2025-09,ROPA INTERIOR DESCARTABLE GRANDE       IG FIT,PER,8740.94
2025-09,ROPA INTERIOR DESCARTABLE MEDIANA      IG FIT,FAR,1943069.0320000001
2025-09,ROPA INTERIOR DESCARTABLE MEDIANA      IG FIT,PER,0.0
2025-09,ROPA INTERIOR DESCARTABLE MEDIANA DISCREET PLUS - INDASEC PA,FAR,111602.4
2025-09,ROPA SABANA 150CM X 200CM 40G,DRO,76010.4
2025-09,ROSUVASTATINA 10 MG COMP,DRO,315600.0
2025-09,ROSUVASTATINA 10 MG COMP,IPR,30815.0
2025-09,ROSUVASTATINA 10 MG COMP,IPU,5036.91
2025-09,SACALECHE PLASTICO,FAR,232716.48
2025-09,SACALECHE PLASTICO,FIN,9144.3472
2025-09,SALBUTAMOL 100 MCG X 200 DS AER,DRO,136094.0
2025-09,SALBUTAMOL 100 MCG X 200 DS AER,IPR,380023.6
2025-09,SALBUTAMOL 100 MCG X 200 DS AER,IPU,72320.0
2025-09,SALBUTAMOL 100 MCG X 250 DS AER,DRO,6753400.22
2025-09,SALBUTAMOL 100 MCG X 250 DS AER,IPR,5166686.55
2025-09,SALBUTAMOL 100 MCG X 250 DS AER,IPU,47523115.45
2025-09,SALBUTAMOL 100 MCG X 250 DS AER,OES,14573996.0
2025-09,SECA 201 - CINTA METRICA ERGON P/MEDIR CIRCUNFERENCIA - 2019,DRO,121436.613
2025-09,SECA 213 - ALTIMETRO PORTATIL - 2131721009,DRO,439498.5484
2025-09,SECA 555 -  PLATAFORMA BIA MBCA - 5557021099,DPM,16176473.3
2025-09,SECA 745 - BALANZA MECANICA BEBE 16KG - 7457021004,DRO,439498.5403
2025-09,SENSORES STARLING P/MONITOR HEMODINAMICO,IPR,17284650.0
2025-09,SERTRALINA 100 MG COMP,IPR,10331.1
2025-09,SERTRALINA 50 MG COMP,IPR,256539.0
2025-09,SERTRALINA 50 MG COMP,IPU,1792000.0
2025-09,SET ADM NUTRI ENT BOMB EPUMP BOLS 775100,DPM,4835695.2
2025-09,SET ADM NUTRI ENT BOMB EPUMP BOLS 775100,DRO,32419269.6
2025-09,SET ADM NUTRI ENT BOMB EPUMP BOLS 775100,IPR,15887160.26
2025-09,SET ANESTESIA PERIDURAL (MINIPACK) 16G,DRO,645264.0
2025-09,SET ANESTESIA PERIDURAL (MINIPACK) 16G,IPR,33394.4
2025-09,SET GUIA PRIMARIO PLUM P/BOMBA ABBOTT DUAL XL,IPR,160705.92
2025-09,SEVOFLURANO X 250 ML FCO,DRO,6473837.2
2025-09,SEVOFLURANO X 250 ML FCO,IPR,20895638.52
2025-09,SEVOFLURANO X 250 ML FCO,IPU,33515586.36
2025-09,SEVOFLURANO X 250 ML FCO,OES,6068920.17
2025-09,SEVOFLURANO X 250 ML QUICKFILL FCO,FAR,2853636.8
2025-09,SEVOFLURANO X 250 ML QUICKFILL FCO,IPR,5119907.0
2025-09,SEVOFLURANO X 250 ML QUICKFILL FCO,IPU,5442179.94
2025-09,SEVOFLURANO X 250 ML QUICKFILL FCO,OES,3357359.25
2025-09,SIST CERRADO RECOLECC ORINA 6FR NEO/PED  499-06 [DISC],IPR,350044.17
2025-09,SIST DRENAJE TORACICO 3 CAM. AQUA SEAL(8888571299),DPM,1681691.2
2025-09,SIST DRENAJE TORACICO 3 CAM. AQUA SEAL(8888571299),IPR,539806.65
2025-09,SISTEMA CERRADO ASPIRACION  6 FR FREE TRACHEA,OES,1752404.5
2025-09,SISTEMA CERRADO ASPIRACION  8 FR FREE TRACHEA,OES,946263.0
2025-09,SISTEMA CERRADO ASPIRACION  8 FR TY-CARE,IPU,400456.858
2025-09,SISTEMA CERRADO ASPIRACION 10FR TY-CARE (2010),OES,1752405.0
2025-09,SISTEMA CERRADO ASPIRACION 14 FR MDI FREE TRACHEA,IPR,2311598.19
2025-09,SISTEMA CERRADO ASPIRACION 14 FR MDI FREE TRACHEA,IPU,400456.858
2025-09,SISTEMA CERRADO ASPIRACION 16 FR MDI FREE TRACHEA,IPR,268271.31
2025-09,SISTEMA CERRADO DE ASPIRACION 14 FR,IPR,240758.36000000002
2025-09,SODIO BICARBONATO USP FNA VII CAJA X 250 GRS,FAR,17138.22
2025-09,SODIO BICARBONATO USP FNA VII CAJA X 250 GRS,PER,1598.14
2025-09,SODIO BICARBONATO USP FNA VII POTE X 250 GRS,FAR,32192.94
2025-09,SOL DEXTROSA 5% X500ML 611AD,IPU,147540.24
2025-09,SOL. DEXTROSA 10% X 500 ML DOBLE PICO S/C,DRO,335187.0
2025-09,SOL. DEXTROSA 10% X 500 ML DOBLE PICO S/C,IPR,1516931.28
2025-09,SOL. DEXTROSA 10% X 500 ML DOBLE PICO S/C,IPU,530264.79
2025-09,SOL. DEXTROSA 10% X 500 ML DOBLE PICO S/C,OES,6230304.0
2025-09,SOL. DEXTROSA 25% X 10 ML AMP,DRO,102210.0
2025-09,SOL. DEXTROSA 25% X 10 ML AMP,IPR,3285.0
2025-09,SOL. DEXTROSA 25% X 500 ML S/C,FAR,249751.08000000002
2025-09,SOL. DEXTROSA 25% X 500 ML S/C,IPR,358700.1
2025-09,SOL. DEXTROSA 25% X 500 ML S/C,IPU,148795.3
2025-09,SOL. DEXTROSA 5% EN FISIO X 500 S/C,DRO,97163.04
2025-09,SOL. DEXTROSA 5% X 100 ML DOBLE PICO S/C,DRO,7284924.8
2025-09,SOL. DEXTROSA 5% X 100 ML DOBLE PICO S/C,IPR,74698.4
2025-09,SOL. DEXTROSA 5% X 250 ML DOBLE PICO S/C,DRO,607680.0
2025-09,SOL. DEXTROSA 5% X 250 ML DOBLE PICO S/C,FAR,101280.0
2025-09,SOL. DEXTROSA 5% X 500 ML DOBLE PICO S/C,IPU,12095696.32
2025-09,SOL. DEXTROSA 5% X 500 ML DOBLE PICO S/C,OES,10995392.64
2025-09,SOL. DEXTROSA 5% X 500 ML S/C DOBLE BOLSA,DRO,1751827.7999999998
2025-09,SOL. DEXTROSA 5% X 500 ML S/C DOBLE BOLSA,FAR,-27974.400000000023
2025-09,SOL. DEXTROSA 5% X 500 ML S/C DOBLE BOLSA,IPR,2219311.44
2025-09,SOL. DEXTROSA 5% X 500 ML S/C DOBLE BOLSA,IPU,392726.88
2025-09,SOL. DEXTROSA 5% X 500 ML S/C DOBLE BOLSA,OES,12100560.0
2025-09,SOL. FISIOLOGICA 0.9% ESTERILIZADA X 100 ML GOTERO,COM,1411.44
2025-09,SOL. FISIOLOGICA 0.9% ESTERILIZADA X 100 ML GOTERO,DRO,441122.24
2025-09,SOL. FISIOLOGICA 0.9% ESTERILIZADA X 100 ML GOTERO,FAR,3870976.96
2025-09,SOL. FISIOLOGICA 0.9% ESTERILIZADA X 100 ML GOTERO,IPR,0.0
2025-09,SOL. FISIOLOGICA 0.9% ESTERILIZADA X 100 ML GOTERO,PER,2822.88
2025-09,SOL. FISIOLOGICA 0.9% X 10 ML AMP PLAST,DRO,282784.0
2025-09,SOL. FISIOLOGICA 0.9% X 10 ML AMP PLAST,FAR,414976.22
2025-09,SOL. FISIOLOGICA 0.9% X 10 ML AMP PLAST,IPR,8856166.4
2025-09,SOL. FISIOLOGICA 0.9% X 10 ML AMP VID,DRO,3090000.0
2025-09,SOL. FISIOLOGICA 0.9% X 10 ML AMP VID,IPR,10570201.0
2025-09,SOL. FISIOLOGICA 0.9% X 10 ML AMP VID,OSP,41250.0
2025-09,SOL. FISIOLOGICA 0.9% X 100 ML DOBLE PICO S/C,DRO,1467802.92
2025-09,SOL. FISIOLOGICA 0.9% X 100 ML DOBLE PICO S/C,IPR,2451357.3441
2025-09,SOL. FISIOLOGICA 0.9% X 100 ML DOBLE PICO S/C,OES,3582000.0
2025-09,SOL. FISIOLOGICA 0.9% X 100 ML S/C,IPU,10496280.0
2025-09,SOL. FISIOLOGICA 0.9% X 100 ML S/C DOBLE BOLSA,DRO,1434171.0
2025-09,SOL. FISIOLOGICA 0.9% X 100 ML S/C DOBLE BOLSA,FAR,402231.63
2025-09,SOL. FISIOLOGICA 0.9% X 1000 ML DOBLE PICO S/C,DRO,2727767.4
2025-09,SOL. FISIOLOGICA 0.9% X 1000 ML DOBLE PICO S/C,IPR,1122361.8
2025-09,SOL. FISIOLOGICA 0.9% X 1000 ML DOBLE PICO S/C,IPU,330062.57
2025-09,SOL. FISIOLOGICA 0.9% X 2000 ML SEMIRRIGIDO,DRO,712000.0
2025-09,SOL. FISIOLOGICA 0.9% X 2000 ML SEMIRRIGIDO,IPR,3306867.6
2025-09,SOL. FISIOLOGICA 0.9% X 250 ML DOBLE PICO S/C,DRO,876385.4
2025-09,SOL. FISIOLOGICA 0.9% X 250 ML DOBLE PICO S/C,IPR,8321252.96
2025-09,SOL. FISIOLOGICA 0.9% X 250 ML DOBLE PICO S/C,IPU,516400.0
2025-09,SOL. FISIOLOGICA 0.9% X 250 ML DOBLE PICO S/C,OES,38635867.2
2025-09,SOL. FISIOLOGICA 0.9% X 250 ML S/C DOBLE BOLSA,DRO,1425061.68
2025-09,SOL. FISIOLOGICA 0.9% X 250 ML S/C DOBLE BOLSA,IPR,776672.0
2025-09,SOL. FISIOLOGICA 0.9% X 5 ML AMP PLAST,IPR,233730.0
2025-09,SOL. FISIOLOGICA 0.9% X 5 ML AMP VID,FAR,704386.3
2025-09,SOL. FISIOLOGICA 0.9% X 5 ML AMP VID,IPR,10962159.52
2025-09,SOL. FISIOLOGICA 0.9% X 5 ML AMP VID,IPU,5269000.0
2025-09,SOL. FISIOLOGICA 0.9% X 500 ML S/C DOBLE BOLSA,IPR,85458.65
2025-09,SOL. FISIOLOGICA 0.9% X 500 ML S/C DOBLE BOLSA,OES,10112400.0
2025-09,SOL. FISIOLOGICA 0.9% X 500 ML S/C DOBLE PICO,DRO,687313.4
2025-09,SOL. FISIOLOGICA 0.9% X 500 ML S/C DOBLE PICO,FAR,4075468.99
2025-09,SOL. FISIOLOGICA 0.9% X 500 ML S/C DOBLE PICO,IPR,1448384.46
2025-09,SOL. FISIOLOGICA 0.9% X 500 ML S/C DOBLE PICO,IPU,165960557.64
2025-09,SOL. FISIOLOGICA 0.9% X 500 ML S/C DOBLE PICO,OES,153666536.0
2025-09,SOL. MANITOL 15% X 500 ML S/C,DRO,577053.8400000001
2025-09,SOL. MANITOL 15% X 500 ML S/C,IPR,486176.16000000003
2025-09,SOL. MANITOL 15% X 500 ML S/C,IPU,699633.81
2025-09,SOL. RINGER LACTATO X 500 ML DOBLE PICO S/C,DRO,3395033.4
2025-09,SOL. RINGER LACTATO X 500 ML DOBLE PICO S/C,IPR,8539304.85
2025-09,SOL. RINGER LACTATO X 500 ML DOBLE PICO S/C,IPU,11721499.16
2025-09,SOL. RINGER LACTATO X 500 ML DOBLE PICO S/C,OES,32755494.24
2025-09,SOLUCION DE GELATINA AL 4% X 500 ML,IPR,385437.19
2025-09,SOLUCION DE LUGOL  250ML,FAR,393118.41000000003
2025-09,SOLUCION DE LUGOL 1000ML,DRO,178949.95
2025-09,SOLUCION DE LUGOL 1000ML,FAR,269272.44
2025-09,SOLUCION DE LUGOL 1000ML,IPR,584705.56
2025-09,SOLUCION FISIOLOGICA GOTERO X 100 ML,DRO,61162.31
2025-09,SOLUCION FISIOLOGICA GOTERO X 100 ML,FAR,6585065.61
2025-09,SOLUCION FISIOLOGICA GOTERO X 100 ML,PER,8325.89
2025-09,SOLUCION GLUCOSADA HIPERTONICA 25% X 10 ML AMP,DRO,326964.0
2025-09,SOLUCION GLUCOSADA HIPERTONICA 25% X 10 ML AMP,IPR,234094.0
2025-09,SOLUCION GLUCOSADA HIPERTONICA 25% X 10 ML AMP,IPU,524626.0
2025-09,SOLUCION GLUCOSADA HIPERTONICA 50% X 10 ML AMP,IPU,317820.0
2025-09,"SOLUCION LIMP. DE HERIDAS PRONTOSAN ""WEST"" BOT.350ML",FAR,172800.0
2025-09,"SOLUCION LIMP. DE HERIDAS PRONTOSAN ""WEST"" BOT.350ML",IPR,182278.5
2025-09,SOLUCION POLIELECTROLITICA ISOTONICA X 500 ML SACHET,DRO,2585485.44
2025-09,SOLUCION POLIELECTROLITICA ISOTONICA X 500 ML SACHET,IPU,1920025.32
2025-09,SONDA DRENAJE TORAX T/K225,DRO,70315.6
2025-09,SONDA DRENAJE TORAX T/K225,IPR,233258.11
2025-09,SONDA DRENAJE TORAX T/K227 9.5MM,DRO,664761.88
2025-09,SONDA DRENAJE TORAX T/K227 9.5MM,IPR,650063.13
2025-09,SONDA FOLEY 2 VIAS N° 18,DRO,1605.52
2025-09,SONDA FOLEY 2 VIAS N° 18,FAR,495153.73089999997
2025-09,SONDA FOLEY 2 VIAS N° 18,IPR,87671.6
2025-09,SONDA FOLEY 2 VIAS N° 18,IPU,295284.042
2025-09,SONDA FOLEY 2 VIAS N° 8,FAR,11771.189999999999
2025-09,SONDA FOLEY 2 VIAS N° 8,IPR,5290.0
2025-09,SONDA FOLEY 2 VIAS N° 8,IPU,28777.313500000004
2025-09,SONDA FOLEY 2 VIAS N°10,FAR,13103.68
2025-09,SONDA FOLEY 2 VIAS N°10,IPR,57046.8
2025-09,SONDA FOLEY 2 VIAS N°12,FAR,42652.307
2025-09,SONDA FOLEY 2 VIAS N°12,IPR,55308.623
2025-09,SONDA FOLEY 2 VIAS N°14,COM,10936.446
2025-09,SONDA FOLEY 2 VIAS N°14,DRO,30170.0
2025-09,SONDA FOLEY 2 VIAS N°14,FAR,131170.236
2025-09,SONDA FOLEY 2 VIAS N°14,IPR,201514.48
2025-09,SONDA FOLEY 2 VIAS N°14,IPU,65618.676
2025-09,SONDA FOLEY 2 VIAS N°16,COM,10936.446
2025-09,SONDA FOLEY 2 VIAS N°16,FAR,204937.31900000002
2025-09,SONDA FOLEY 2 VIAS N°16,IPR,700646.86
2025-09,SONDA FOLEY 2 VIAS N°16,IPU,273411.15
2025-09,SONDA FOLEY 2 VIAS N°20,FAR,432216.037
2025-09,SONDA FOLEY 2 VIAS N°20,IPR,22834.2
2025-09,SONDA FOLEY 2 VIAS N°20,IPU,98428.014
2025-09,SONDA FOLEY 2 VIAS N°22,FAR,252458.52000000002
2025-09,SONDA FOLEY 2 VIAS N°24,FAR,47224.745
2025-09,SONDA FOLEY 2 VIAS N°24,IPR,21905.1
2025-09,SONDA FOLEY 2 VIAS N°24,OSP,2509.3848
2025-09,SONDA FOLEY 2 VIAS SILICONA Nº  8,DRO,2316.78
2025-09,SONDA FOLEY 2 VIAS SILICONA Nº  8,FAR,60919.79
2025-09,SONDA FOLEY 2 VIAS SILICONA Nº  8,IPR,13957.45
2025-09,SONDA FOLEY 2 VIAS SILICONA Nº 10,FAR,595451.28
2025-09,SONDA FOLEY 2 VIAS SILICONA Nº 12,FAR,159088.79
2025-09,SONDA FOLEY 2 VIAS SILICONA Nº 12,IPR,96096.5
2025-09,SONDA FOLEY 2 VIAS SILICONA Nº 14,DRO,4957.38
2025-09,SONDA FOLEY 2 VIAS SILICONA Nº 14,FAR,387359.92
2025-09,SONDA FOLEY 2 VIAS SILICONA Nº 14,IPR,96096.5
2025-09,SONDA FOLEY 2 VIAS SILICONA Nº 16,DRO,-19131.2
2025-09,SONDA FOLEY 2 VIAS SILICONA Nº 16,FAR,1329325.648
2025-09,SONDA FOLEY 2 VIAS SILICONA Nº 16,IPR,601781.4
2025-09,SONDA FOLEY 2 VIAS SILICONA Nº 18,DRO,22757.4
2025-09,SONDA FOLEY 2 VIAS SILICONA Nº 18,FAR,2501370.1124
2025-09,SONDA FOLEY 2 VIAS SILICONA Nº 18,IPR,142314.9
2025-09,SONDA FOLEY 2 VIAS SILICONA Nº 18,PER,13645.0
2025-09,SONDA FOLEY 2 VIAS SILICONA Nº 20,FAR,858076.374
2025-09,SONDA FOLEY 2 VIAS SILICONA Nº 20,IPR,154491.12
2025-09,SONDA FOLEY 2 VIAS SILICONA Nº 22,FAR,68467.64
2025-09,SONDA FOLEY 2 VIAS SILICONA Nº 24,DRO,9666.08
2025-09,SONDA FOLEY 2 VIAS SILICONA Nº 24,FAR,179211.116
2025-09,SONDA FOLEY 2 VIAS SILICONA Nº 24,IPR,112765.6
2025-09,SONDA FOLEY 3 VIAS N°18,FAR,50719.54
2025-09,SONDA FOLEY 3 VIAS N°18,IPR,24957.82
2025-09,SONDA FOLEY 3 VIAS N°20,FAR,34463.729999999996
2025-09,SONDA FOLEY 3 VIAS N°20,IPR,20411.9
2025-09,SONDA FOLEY 3 VIAS N°22,DRO,9635.4
2025-09,SONDA FOLEY 3 VIAS N°22,FAR,32089.33
2025-09,SONDA FOLEY 3 VIAS N°22,IPR,23404.44
2025-09,SONDA FOLEY 3 VIAS N°24,FAR,28026.17
2025-09,SONDA FOLEY 3 VIAS N°24,IPR,11685.6
2025-09,SONDA FOLEY 3 VIAS SILICONA Nº 16,FAR,166632.9
2025-09,SONDA FOLEY 3 VIAS SILICONA Nº 16,IPR,32170.16
2025-09,SONDA FOLEY 3 VIAS SILICONA Nº 18,DRO,40391.6
2025-09,SONDA FOLEY 3 VIAS SILICONA Nº 18,FAR,321732.17
2025-09,SONDA FOLEY 3 VIAS SILICONA Nº 18,IPR,140092.68
2025-09,SONDA FOLEY 3 VIAS SILICONA Nº 20,DRO,12186.72
2025-09,SONDA FOLEY 3 VIAS SILICONA Nº 20,FAR,117488.87
2025-09,SONDA FOLEY 3 VIAS SILICONA Nº 20,IPR,64228.4
2025-09,SONDA FOLEY 3 VIAS SILICONA Nº 22,FAR,8558.010000000002
2025-09,SONDA FOLEY 3 VIAS SILICONA Nº 22,IPR,103955.508
2025-09,SONDA FOLEY 3 VIAS SILICONA Nº 24,FAR,53729.55
2025-09,SONDA FOLEY 3 VIAS SILICONA Nº 24,IPR,22761.1
2025-09,SONDA INTUB.GASTRICA 4MM A 125 T/K9,FAR,3640.54
2025-09,SONDA INTUB.GASTRICA 4MM A 125 T/K9,IPR,72569.23
2025-09,SONDA INTUB.GASTRICA 5.3MM A 125 T/K10,FAR,4376.21
2025-09,SONDA INTUB.GASTRICA 6MM A 125 T/K11,FAR,2091.6
2025-09,SONDA INTUB.GASTRICA LEVIN  4MM N12 T/K9,DRO,606914.6
2025-09,SONDA INTUB.GASTRICA LEVIN  4MM N12 T/K9,FAR,126375.81000000001
2025-09,SONDA INTUB.GASTRICA LEVIN  4MM N12 T/K9,IPR,153540.45
